-0.017661	0.253258	0.822394	1.303075	0.924811	1.031151	0.224377	-0.798033	0.234922	0.818627	1.166497	1.754527	0.848319	-0.500275	0.008802	0.886868	-0.387463	1.206097	0.929245	1.085656	0.065647	-0.055296	1.126099	0.491931	-0.540367	0.137607	0.523018	0.801883	0.575370	0.230576	0.606408	0.225920	-0.347371	0.282356	0.769598	0.094302	0.265481	-0.131154	1.064479	0.988788	0.166846	0.279314	-0.526039	-1.658735	0.661276	0.192582	0.165271	-0.758012	-0.908793	0.294692	0.212781	0.301147	0.360454	0.196948	0.003370	-1.047852	0.916954	0.213014	0.357500	0.308464	0.133240	-0.238588	0.144318	0.107197	0.033650	0.165645	-0.030941	0.149228	-0.029176	-0.009354	-0.376510	-0.599574	-0.179752	-0.317937	-0.205292	-0.412649	-0.311353	-0.200537	0.075421	0.428236	-0.279990	-0.310650	-0.123109	-0.767562	-0.108178	0.073897	0.375401	-0.474278	-0.457790	-0.307650	-0.621850	-0.230414	0.524364	-1.122836	-1.144374	-1.085064	-0.850494	-0.307746	-1.223102	-1.763490	-1.904367	-0.677642	-0.026650	0.626189	0.583552	0.703468	-1.433058	-2.553867	-0.254809	0.569046	0.548751	0.569869	-1.184137	-1.165654	-0.695426	0.142797	0.642649	0.963107	-0.992589	-0.969962	-0.405085	0.097686	0.394801	1.237557	-0.319373	-0.655838	-0.558799	-0.586233	0.482135
0.395663	0.691983	1.586944	1.766238	1.277525	1.265509	0.445270	-0.458063	0.304579	1.119086	1.412359	1.948085	1.091725	-0.236404	0.260069	0.936152	-0.177345	1.090594	1.146389	1.205849	0.329056	0.216888	1.348476	0.783823	-0.268688	0.350350	0.717402	1.020235	0.763694	0.423455	0.764987	0.256129	-0.364482	0.825210	1.447618	0.369972	0.405797	-0.098698	-0.205070	1.152992	0.383474	0.344539	-0.524801	-1.554745	-0.177096	0.373341	0.200748	-0.621378	-0.928123	0.147988	0.141125	0.245669	0.376823	0.223351	0.062163	-1.375679	0.135216	0.011479	0.193339	0.139248	0.162907	-0.302168	-0.055798	-0.040525	-0.494584	-0.039992	-0.210878	-0.072973	-0.448291	-0.488842	-0.717433	-0.818396	-0.474761	-0.797372	-0.818634	-0.746578	-0.588058	-0.367243	0.032172	0.462653	-0.750033	-0.842846	-1.055137	-1.338704	-0.416622	-0.148662	0.284109	-1.032058	-1.046072	-0.974436	-1.241769	-0.536584	0.484071	-1.595233	-1.610711	-1.599056	-1.201536	-0.370030	-1.511378	-2.072164	-2.174610	-0.491844	0.127998	0.708545	0.672992	0.917171	-1.635094	-2.602490	0.054942	0.870377	0.853977	0.832919	-1.016393	-0.737139	-0.838255	0.442593	1.243676	1.506062	-0.800755	-0.506097	-0.126023	0.725095	0.973227	1.794613	-0.049066	-0.344792	-0.299079	-0.463621	0.652802
0.690755	0.896036	1.997727	1.855354	1.501137	1.554514	0.747047	-0.185310	0.406366	1.492482	1.566319	2.011274	1.377625	0.009529	0.616037	0.970874	-0.035652	0.851620	1.352189	1.356882	0.316664	0.389965	1.227257	1.108778	-0.109045	0.426422	1.040695	1.185169	0.976914	0.717447	0.922549	0.372727	-0.108476	1.226939	2.090807	0.719325	0.479677	-0.007197	-0.875142	1.427389	0.633540	0.351723	-0.444396	-1.405123	-0.902137	0.594502	0.193529	-0.375664	-0.733079	0.035433	-0.007430	0.080384	0.251913	0.237319	0.197593	-1.555437	-0.644794	-0.284205	-0.077355	-0.110559	0.097205	-0.352698	-0.217813	-0.258454	-1.160046	-0.333092	-0.406671	-0.336504	-0.897652	-1.000896	-1.051121	-1.004589	-0.793564	-1.196798	-1.322999	-1.005034	-0.823238	-0.445741	0.014965	0.495579	-1.167637	-1.268157	-1.828421	-1.705561	-0.656414	-0.366358	0.208015	-1.478624	-1.480952	-1.508787	-1.650843	-0.785942	0.432078	-1.912809	-1.938696	-1.963999	-1.424764	-0.430831	-1.722233	-2.196640	-2.295524	-0.338507	0.221521	0.751971	0.727173	1.093603	-1.625699	-2.520168	0.130049	1.037584	1.056381	1.037195	-0.789988	-0.369623	-0.467176	0.789620	1.665973	1.849655	-0.635785	-0.144432	0.116904	0.808331	1.454798	2.006502	0.187212	-0.058460	-0.057254	-0.223803	0.841211
0.840810	0.917006	1.947659	1.539407	1.490573	1.634725	0.867162	-0.006929	0.412840	2.004319	1.464528	1.778909	1.402205	0.107685	0.725584	0.899168	-0.100445	0.733768	1.255611	1.296196	0.022598	0.378939	0.828217	1.188517	-0.222435	0.251874	1.082017	1.083946	0.921068	0.805379	0.895151	0.440240	0.121162	1.093965	2.281471	0.772852	0.312060	0.094384	-0.373259	1.854551	0.607720	0.133590	-0.334501	-1.291004	-1.120968	0.579751	-0.014368	-0.177097	-0.476019	-0.220496	-0.245686	-0.204153	-0.041865	0.141108	0.343952	-1.378345	-0.774872	-0.544276	-0.381656	-0.356588	-0.080012	-0.356586	-0.229275	-0.474816	-1.581180	-0.612638	-0.543882	-0.539867	-1.174186	-1.331057	-1.224733	-1.046542	-0.975887	-1.368424	-1.500336	-1.067169	-0.880960	-0.354141	0.064509	0.538174	-1.363702	-1.387674	-2.175273	-1.721808	-0.678370	-0.408424	0.257487	-1.611787	-1.613523	-1.684778	-1.670377	-0.808975	0.459159	-1.897323	-1.928729	-1.988400	-1.367128	-0.390684	-1.649096	-1.996787	-2.137627	-0.233978	0.304721	0.827715	0.777536	1.143403	-1.239862	-2.090821	-0.004792	1.056898	1.120273	1.111262	-0.423335	-0.030005	0.287016	1.095368	1.699817	1.834075	-0.362760	0.174266	0.396427	0.683375	1.732488	1.803586	0.456205	0.167133	0.019120	-0.019532	0.929748
0.879964	0.903224	1.545931	1.151244	1.339647	1.460090	0.783293	0.062864	0.189629	2.137265	1.156074	1.337221	1.138229	0.012543	0.370953	0.750911	-0.326740	0.857895	0.851600	1.016380	-0.354284	0.224232	0.469225	0.965026	-0.519873	-0.032629	0.771878	0.823391	0.638047	0.651255	0.736275	0.342567	0.105421	0.617815	2.083356	0.543376	0.036644	0.130600	0.434783	2.488689	0.348140	-0.202292	-0.284542	-1.304707	-0.844076	0.359367	-0.330522	-0.117541	-0.385219	-0.574820	-0.500724	-0.496271	-0.359508	-0.013957	0.454975	-1.013622	-0.246746	-0.694933	-0.625770	-0.517840	-0.271644	-0.296697	-0.183203	-0.610646	-1.642391	-0.827776	-0.604264	-0.628263	-1.227762	-1.445359	-1.213295	-0.946643	-0.972395	-1.335022	-1.394593	-0.961804	-0.759329	-0.153995	0.171948	0.599147	-1.346592	-1.253631	-2.162439	-1.513060	-0.518383	-0.271996	0.416175	-1.490456	-1.549010	-1.597429	-1.466253	-0.614725	0.594606	-1.650631	-1.668800	-1.767242	-1.101354	-0.209892	-1.317228	-1.607662	-1.802554	-0.102496	0.444995	0.942744	0.835293	1.085719	-0.644961	-1.371548	0.012616	1.054072	1.118149	1.092477	0.020631	0.318113	0.814086	1.275559	1.461634	1.585140	0.013383	0.504934	0.724279	0.767845	1.760153	1.494413	0.740894	0.340196	-0.041719	0.031056	0.901564
0.839251	0.913771	0.922122	0.997370	1.209235	1.207295	0.687536	-0.036566	-0.213215	1.359796	0.804498	0.925276	0.834309	-0.242584	-0.274778	0.589417	-0.562271	0.959662	0.418098	0.736896	-0.575811	-0.057495	0.283436	0.643760	-0.773914	-0.248451	0.397341	0.650265	0.404438	0.468017	0.637367	0.088932	-0.090089	0.277018	1.893150	0.360259	-0.059440	0.054259	0.505283	3.183684	0.152544	-0.395416	-0.356057	-1.435222	-0.351465	0.184105	-0.513506	-0.176935	-0.523322	-0.750320	-0.652445	-0.648583	-0.508505	-0.089984	0.508592	-0.795647	0.378635	-0.726248	-0.736243	-0.562743	-0.359091	-0.194953	-0.241043	-0.618371	-1.497238	-0.961946	-0.611194	-0.601738	-1.135267	-1.435403	-1.094587	-0.780781	-0.850335	-1.193403	-1.191834	-0.797355	-0.572914	0.013630	0.259377	0.649318	-1.217241	-1.049159	-1.993006	-1.287954	-0.337271	-0.118371	0.541159	-1.297571	-1.440110	-1.464153	-1.288998	-0.369766	0.744299	-1.392078	-1.381605	-1.514452	-0.815375	0.034018	-0.917616	-1.263964	-1.476624	0.099639	0.620878	1.005687	0.857989	0.995251	-0.174708	-0.646856	0.409009	1.117705	1.111882	1.058071	0.388812	0.619976	0.794017	1.300008	1.249863	1.368001	0.334287	0.791626	1.004465	1.089095	1.570649	1.433591	0.928813	0.442120	-0.109356	-0.073087	0.815510
0.739951	0.894089	0.249242	1.057204	1.154233	1.055480	0.720569	-0.331923	-0.524681	-0.070753	0.527732	0.718070	0.719233	-0.588440	-0.770672	0.401595	-0.715775	0.651443	0.231514	0.657076	-0.586376	-0.472555	0.111790	0.474259	-0.848860	-0.368977	0.243632	0.652853	0.390385	0.429873	0.672451	-0.170674	-0.212228	0.302602	1.954511	0.446130	0.120445	-0.077688	-0.024140	3.580150	0.193628	-0.325485	-0.492520	-1.513973	0.097522	0.201439	-0.444981	-0.247583	-0.689218	-0.557144	-0.632048	-0.612406	-0.433686	-0.035999	0.486145	-0.872837	0.552921	-0.655930	-0.693613	-0.517156	-0.321669	-0.105933	-0.446690	-0.508510	-1.312492	-0.988995	-0.586125	-0.499591	-0.978239	-1.361730	-0.949562	-0.608924	-0.702896	-0.999748	-1.011474	-0.650546	-0.438309	0.051508	0.232767	0.625676	-1.040382	-0.887115	-1.763697	-1.140623	-0.277681	-0.113015	0.500718	-1.140987	-1.320125	-1.381289	-1.210928	-0.250289	0.753655	-1.237045	-1.199942	-1.347183	-0.639758	0.188224	-0.616442	-1.072172	-1.255132	0.281938	0.715266	0.915648	0.783603	0.911085	-0.016717	-0.171188	0.941298	1.186208	1.075381	1.024452	0.573965	0.766914	0.542474	1.225351	1.231935	1.321956	0.450090	0.916781	1.125665	1.326987	1.293174	1.648975	0.930897	0.417083	-0.106669	-0.212205	0.712261
0.625509	0.813199	-0.155739	1.090917	1.096231	1.006918	0.808640	-0.692139	-0.445667	-1.116935	0.352580	0.710074	0.770135	-0.914429	-0.782269	0.152274	-0.812122	-0.047363	0.317022	0.759644	-0.538839	-0.902103	-0.147112	0.512552	-0.785950	-0.449922	0.323032	0.707189	0.497207	0.494684	0.716979	-0.251373	-0.081258	0.529710	2.122999	0.666410	0.370171	-0.116957	-0.123549	3.429158	0.340158	-0.126022	-0.531795	-1.336554	0.407374	0.305862	-0.244997	-0.209904	-0.606796	-0.146770	-0.478211	-0.469930	-0.258211	0.050771	0.376307	-1.099352	0.212772	-0.509237	-0.537288	-0.431733	-0.248990	-0.077351	-0.706945	-0.346316	-1.091393	-0.879042	-0.533185	-0.384058	-0.782480	-1.199780	-0.803932	-0.447114	-0.574122	-0.777151	-0.848445	-0.541314	-0.390720	-0.033269	0.065773	0.487517	-0.838737	-0.762187	-1.480639	-1.067135	-0.386889	-0.287380	0.300494	-1.031754	-1.177644	-1.332170	-1.167614	-0.318517	0.551309	-1.172163	-1.133272	-1.277428	-0.599895	0.143174	-0.468615	-0.994017	-1.135589	0.288540	0.628189	0.674425	0.598704	0.810365	-0.096915	0.008721	1.139136	1.130394	0.944668	0.932314	0.576355	0.708992	0.552597	1.157392	1.296758	1.349350	0.364055	0.837655	1.078253	1.281372	1.112533	1.828422	0.783440	0.257555	-0.056594	-0.234725	0.581144
0.562727	0.756172	0.014270	0.957898	0.943955	0.931182	0.780974	-0.860640	0.084009	-0.907680	0.275053	0.768775	0.785933	-1.051960	-0.333971	-0.066773	-0.882896	-0.596706	0.476029	0.861341	-0.582664	-1.076437	-0.269846	0.600934	-0.681465	-0.453012	0.458145	0.679662	0.520998	0.513649	0.622468	-0.079159	0.256790	0.696133	2.097564	0.721419	0.421485	0.047505	0.660133	2.894735	0.366255	-0.009381	-0.350657	-0.867111	0.587817	0.313483	-0.113633	-0.015326	-0.213476	0.127975	-0.296465	-0.336265	-0.145163	0.047774	0.201434	-1.233379	-0.267414	-0.326524	-0.339989	-0.342848	-0.236701	-0.115009	-0.923978	-0.212917	-0.762105	-0.651450	-0.459579	-0.316178	-0.562118	-0.932423	-0.653745	-0.312108	-0.466814	-0.588986	-0.680656	-0.482430	-0.399796	-0.167209	-0.168450	0.268017	-0.673039	-0.656214	-1.227921	-1.087428	-0.628856	-0.545943	0.065018	-0.994866	-1.100769	-1.349226	-1.163629	-0.513282	0.225811	-1.183911	-1.183938	-1.336674	-0.683418	-0.075564	-0.474444	-0.994161	-1.120163	0.077756	0.389430	0.393061	0.363356	0.658768	-0.232382	0.000494	0.844296	0.917839	0.718337	0.732228	0.468923	0.517799	0.881266	1.144716	1.211356	1.252936	0.217206	0.653684	0.966677	1.163771	1.152363	1.662500	0.620245	0.077643	0.005200	-0.078963	0.413062
0.590544	0.825504	0.686558	0.741200	0.703553	0.740773	0.587450	-0.675974	0.777304	0.363307	0.293092	0.754169	0.630911	-0.859440	0.257738	-0.048121	-0.859612	-0.474220	0.507099	0.814660	-0.665575	-0.800646	0.029696	0.550651	-0.548903	-0.259410	0.521417	0.585049	0.392607	0.431809	0.405521	0.250278	0.603249	0.728538	1.769033	0.502757	0.234302	0.367976	1.540555	2.407858	0.241183	-0.037622	-0.002012	-0.300610	0.645293	0.201374	-0.110823	0.278056	0.270610	0.087751	-0.169668	-0.252190	-0.142017	-0.045775	0.023642	-1.177765	-0.494942	-0.162550	-0.169913	-0.260762	-0.285501	-0.182533	-1.089157	-0.152318	-0.366468	-0.396019	-0.387176	-0.317198	-0.371229	-0.637784	-0.512358	-0.245197	-0.387671	-0.525654	-0.551755	-0.493541	-0.427025	-0.276691	-0.348363	0.060072	-0.638966	-0.604606	-1.165615	-1.227575	-0.904032	-0.763139	-0.088857	-1.088036	-1.218661	-1.520594	-1.290756	-0.713148	-0.049576	-1.304018	-1.376385	-1.576550	-0.869620	-0.323992	-0.625881	-1.097914	-1.231479	-0.198113	0.145313	0.188498	0.164438	0.466282	-0.322579	-0.084918	0.386593	0.654847	0.478619	0.466266	0.350591	0.343447	1.164406	1.103900	0.887905	0.953893	0.158576	0.533495	0.913281	1.342228	1.360888	1.162279	0.555566	0.048738	0.101397	0.174398	0.247944
